DATE,PERMNO,RET,formdate,DGTW_PORT,dgtw_vwret,DGTW_XRET
19871130,10024,-17.86%,19870630,123,-5.423%,-12.43%
19871231,10024,-8.696%,19870630,123,3.819%,-12.52%
19880131,10024,-4.762%,19870630,123,9.530%,-14.29%
19880229,10024,-12.50%,19870630,123,5.026%,-17.53%
19880331,10024,-8.571%,19870630,123,4.528%,-13.10%
19880430,10024,-15.63%,19870630,123,.8568%,-16.48%
19880531,10024,-3.704%,19870630,123,-3.911%,.2076%
19880630,10024,30.77%,19870630,123,8.063%,22.71%
19880731,10024,.0000%,19880630,121,3.913%,-3.913%
19880831,10024,.0000%,19880630,121,-3.312%,3.312%
19880930,10024,.0000%,19880630,121,.5469%,-.5469%
19881031,10024,.0000%,19880630,121,-5.721%,5.721%
19881130,10024,-11.76%,19880630,121,-5.374%,-6.391%
19881231,10024,.0000%,19880630,121,1.310%,-1.310%
19890131,10024,13.33%,19880630,121,5.857%,7.476%
19890228,10024,-47.06%,19880630,121,.5829%,-47.64%
19890331,10024,-11.11%,19880630,121,1.586%,-12.70%
19890430,10024,-6.250%,19880630,121,6.376%,-12.63%
19890531,10024,.0000%,19880630,121,4.910%,-4.910%
19890630,10024,.0000%,19880630,121,.2325%,-.2325%
19870731,10025,4.412%,19870630,131,1.833%,2.579%
19870831,10025,12.68%,19870630,131,-.8382%,13.51%
19870930,10025,5.000%,19870630,131,-1.378%,6.378%
19871031,10025,-29.76%,19870630,131,-32.40%,2.634%
19871130,10025,1.695%,19870630,131,-11.88%,13.57%
19871231,10025,10.00%,19870630,131,.7412%,9.259%
19880131,10025,6.818%,19870630,131,14.34%,-7.522%
19880229,10025,-.7092%,19870630,131,4.055%,-4.764%
19880331,10025,5.714%,19870630,131,9.297%,-3.583%
19880430,10025,9.459%,19870630,131,-.0200%,9.479%
19880531,10025,-6.173%,19870630,131,-4.396%,-1.777%
19880630,10025,10.53%,19870630,131,5.799%,4.727%
19880731,10025,1.190%,19880630,135,.5253%,.6652%
19880831,10025,-1.176%,19880630,135,-1.469%,.2922%
19880930,10025,-3.571%,19880630,135,1.390%,-4.961%
19881031,10025,3.704%,19880630,135,-.9792%,4.683%
19881130,10025,-2.381%,19880630,135,-2.692%,.3111%
19881231,10025,24.39%,19880630,135,3.135%,21.26%
19890131,10025,.9804%,19880630,135,4.514%,-3.534%
19890228,10025,-.9709%,19880630,135,.4377%,-1.409%
19890331,10025,6.863%,19880630,135,2.295%,4.568%
19890430,10025,4.587%,19880630,135,4.285%,.3024%
19890531,10025,17.54%,19880630,135,2.747%,14.80%
19890630,10025,-4.478%,19880630,135,-1.986%,-2.492%
19890731,10025,.0000%,19890630,135,5.617%,-5.617%
19890831,10025,25.00%,19890630,135,-.1937%,25.19%
19890930,10025,1.250%,19890630,135,2.492%,-1.242%
19891031,10025,6.173%,19890630,135,-5.704%,11.88%
19891130,10025,-2.326%,19890630,135,.2192%,-2.545%
19891231,10025,6.250%,19890630,135,-.7635%,7.013%
19900131,10025,5.882%,19890630,135,-9.366%,15.25%
19900228,10025,-2.381%,19890630,135,1.773%,-4.154%
19900331,10025,-4.878%,19890630,135,2.557%,-7.435%
19900430,10025,-2.564%,19890630,135,-1.676%,-.8877%
19900531,10025,5.263%,19890630,135,7.722%,-2.459%
19900630,10025,-5.000%,19890630,135,1.105%,-6.105%
19900731,10025,-1.754%,19900630,115,-2.586%,.8313%
19900831,10025,-30.36%,19900630,115,-15.00%,-15.36%
19900930,10025,-26.92%,19900630,115,-8.802%,-18.12%
19901031,10025,7.895%,19900630,115,-8.453%,16.35%
19901130,10025,-2.439%,19900630,115,2.845%,-5.284%
19901231,10025,5.000%,19900630,115,-.8892%,5.889%
19910131,10025,-1.587%,19900630,115,5.667%,-7.254%
19910228,10025,58.06%,19900630,115,13.53%,44.53%
19910331,10025,2.041%,19900630,115,8.177%,-6.137%
19910430,10025,-10.00%,19900630,115,2.259%,-12.26%
19910531,10025,24.44%,19900630,115,-.6390%,25.08%
19910630,10025,3.571%,19900630,115,-7.075%,10.65%
19910731,10025,-13.79%,19910630,133,.6812%,-14.47%
19910831,10025,2.000%,19910630,133,2.201%,-.2014%
19910930,10025,-5.882%,19910630,133,2.224%,-8.106%
19911031,10025,7.292%,19910630,133,1.036%,6.256%
19911130,10025,-10.68%,19910630,133,-.9405%,-9.739%
19911231,10025,21.74%,19910630,133,1.998%,19.74%
19920131,10025,-16.07%,19910630,133,6.875%,-22.95%
19920229,10025,4.255%,19910630,133,3.907%,.3487%
19920331,10025,-2.041%,19910630,133,.4989%,-2.540%
19920430,10025,-2.083%,19910630,133,.1641%,-2.247%
19920531,10025,-10.64%,19910630,133,.6247%,-11.26%
19920630,10025,2.381%,19910630,133,-2.487%,4.868%
19920731,10025,3.488%,19920630,122,-.7710%,4.259%
19920831,10025,1.124%,19920630,122,-3.382%,4.506%
19920930,10025,8.889%,19920630,122,3.733%,5.155%
19921031,10025,-4.082%,19920630,122,2.733%,-6.815%
19921130,10025,-3.191%,19920630,122,10.30%,-13.49%
19921231,10025,9.890%,19920630,122,2.624%,7.266%
19930131,10025,-2.000%,19920630,122,6.195%,-8.195%
19930228,10025,-8.163%,19920630,122,-6.134%,-2.029%
19930331,10025,2.222%,19920630,122,.7740%,1.448%
19930430,10025,10.87%,19920630,122,-1.481%,12.35%
19930531,10025,23.53%,19920630,122,2.163%,21.37%
19930630,10025,8.095%,19920630,122,-1.737%,9.833%
19930731,10025,-4.412%,19930630,135,3.342%,-7.754%
19930831,10025,18.46%,19930630,135,7.198%,11.26%
19930930,10025,-14.16%,19930630,135,5.107%,-19.26%
19931031,10025,21.21%,19930630,135,1.624%,19.59%
19931130,10025,-2.500%,19930630,135,-3.778%,1.278%
19931231,10025,-6.282%,19930630,135,1.415%,-7.697%
19940131,10025,25.34%,19930630,135,5.009%,20.33%
19940228,10025,18.03%,19930630,135,.2636%,17.77%
19940331,10025,.1111%,19930630,135,-7.435%,7.546%
19940430,10025,-12.50%,19930630,135,-4.742%,-7.758%
19940531,10025,19.05%,19930630,135,-3.260%,22.31%
19940630,10025,-6.560%,19930630,135,-6.005%,-.5548%
19940731,10025,.0000%,19940630,125,1.903%,-1.903%
19940831,10025,5.714%,19940630,125,3.146%,2.568%
19940930,10025,-9.351%,19940630,125,1.515%,-10.87%
19941031,10025,5.970%,19940630,125,-.7875%,6.758%
19941130,10025,-7.042%,19940630,125,-4.618%,-2.424%
19941231,10025,11.48%,19940630,125,-.5472%,12.03%
19950131,10025,-2.041%,19940630,125,3.266%,-5.307%
19950228,10025,5.556%,19940630,125,3.357%,2.199%
19950331,10025,11.97%,19940630,125,-.4032%,12.38%
19950430,10025,10.59%,19940630,125,3.109%,7.479%
19950531,10025,2.128%,19940630,125,1.435%,.6922%
19950630,10025,-11.35%,19940630,125,4.880%,-16.23%
19950731,10025,2.353%,19950630,224,4.223%,-1.870%
19950831,10025,5.747%,19950630,224,.7618%,4.985%
19950930,10025,-4.239%,19950630,224,3.123%,-7.362%
19951031,10025,2.273%,19950630,224,-5.499%,7.772%
19951130,10025,3.333%,19950630,224,3.378%,-.0445%
19951231,10025,-5.376%,19950630,224,4.522%,-9.899%
19960131,10025,2.841%,19950630,224,-3.401%,6.242%
19960229,10025,2.762%,19950630,224,5.321%,-2.558%
19960331,10025,4.301%,19950630,224,5.549%,-1.248%
19960430,10025,3.093%,19950630,224,3.495%,-.4021%
19960531,10025,3.000%,19950630,224,5.798%,-2.798%
19960630,10025,66.02%,19950630,224,-2.142%,68.16%
19960731,10025,.0000%,19960630,212,-11.10%,11.10%
19960831,10025,-1.754%,19960630,212,5.556%,-7.311%
19960930,10025,6.548%,19960630,212,2.343%,4.205%
19961031,10025,7.542%,19960630,212,-2.096%,9.638%
19961130,10025,3.896%,19960630,212,2.419%,1.477%
19961231,10025,10.00%,19960630,212,-1.000%,11.00%
19970131,10025,-3.636%,19960630,212,4.679%,-8.316%
19970228,10025,2.830%,19960630,212,-2.482%,5.313%
19970331,10025,-14.68%,19960630,212,-9.250%,-5.429%
19970430,10025,1.613%,19960630,212,1.197%,.4157%
19970531,10025,1.587%,19960630,212,14.07%,-12.48%
19970630,10025,-16.67%,19960630,212,-.7459%,-15.92%
19970731,10025,-38.12%,19970630,215,9.723%,-47.85%
19970831,10025,9.091%,19970630,215,5.957%,3.134%
19970930,10025,37.04%,19970630,215,10.75%,26.29%
19971031,10025,-13.51%,19970630,215,-7.590%,-5.923%
19971130,10025,-4.297%,19970630,215,-2.347%,-1.950%
19971231,10025,.8163%,19970630,215,-.0801%,.8965%
19980131,10025,8.502%,19970630,215,1.952%,6.550%
19980228,10025,5.224%,19970630,215,6.400%,-1.176%
19980331,10025,-2.837%,19970630,215,1.936%,-4.772%
19980430,10025,.7299%,19970630,215,4.086%,-3.356%
19980531,10025,-20.83%,19970630,215,-10.32%,-10.51%
19980630,10025,-20.82%,19970630,215,-2.327%,-18.50%
19980731,10025,-5.780%,19980630,121,-8.620%,2.840%
19980831,10025,-15.95%,19980630,121,-27.70%,11.75%
19980930,10025,22.63%,19980630,121,10.69%,11.94%
19981031,10025,2.381%,19980630,121,4.041%,-1.660%
19981130,10025,-2.035%,19980630,121,12.44%,-14.48%
19981231,10025,3.264%,19980630,121,.9992%,2.265%
19990131,10025,.0000%,19980630,121,19.66%,-19.66%
19990228,10025,-11.49%,19980630,121,-6.698%,-4.797%
19990331,10025,29.87%,19980630,121,-3.812%,33.68%
19990430,10025,22.50%,19980630,121,20.12%,2.377%
19990531,10025,23.27%,19980630,121,5.305%,17.96%
19990630,10025,-19.87%,19980630,121,10.46%,-30.33%
19990731,10025,21.49%,19990630,245,1.736%,19.75%
19990831,10025,4.762%,19990630,245,-.5766%,5.339%
19990930,10025,-3.896%,19990630,245,1.433%,-5.329%
19991031,10025,-13.51%,19990630,245,3.701%,-17.21%
19991130,10025,-7.813%,19990630,245,11.82%,-19.63%
19991231,10025,-12.71%,19990630,245,12.69%,-25.40%
20000131,10025,23.79%,19990630,245,2.136%,21.65%
20000229,10025,-3.529%,19990630,245,21.65%,-25.17%
20000331,10025,2.846%,19990630,245,-7.304%,10.15%
20000430,10025,-33.60%,19990630,245,-4.479%,-29.12%
20000531,10025,-21.43%,19990630,245,-6.076%,-15.35%
20000630,10025,53.03%,19990630,245,10.68%,42.35%
20000731,10025,5.446%,20000630,211,-3.032%,8.478%
20000831,10025,11.03%,20000630,211,6.963%,4.070%
20000930,10025,14.80%,20000630,211,-3.177%,17.98%
20001031,10025,1.657%,20000630,211,-12.11%,13.77%
20001130,10025,19.93%,20000630,211,-17.34%,37.27%
20001231,10025,8.006%,20000630,211,-6.686%,14.69%
20010131,10025,-15.80%,20000630,211,44.32%,-60.12%
20010228,10025,10.96%,20000630,211,-11.93%,22.90%
20010331,10025,7.934%,20000630,211,-2.761%,10.70%
20010430,10025,17.06%,20000630,211,10.19%,6.873%
20010531,10025,11.81%,20000630,211,7.449%,4.361%
20010630,10025,-40.08%,20000630,211,.7350%,-40.82%
20010731,10025,-19.98%,20010630,215,-2.511%,-17.47%
20010831,10025,-4.526%,20010630,215,-1.201%,-3.325%
20010930,10025,-7.407%,20010630,215,-13.34%,5.929%
20011031,10025,-19.80%,20010630,215,8.181%,-27.98%
20011130,10025,12.27%,20010630,215,9.045%,3.225%
20011231,10025,6.442%,20010630,215,6.970%,-.5286%
20020131,10025,14.44%,20010630,215,4.793%,9.648%
20020228,10025,-1.532%,20010630,215,-.3621%,-1.170%
20020331,10025,27.41%,20010630,215,6.837%,20.57%
20020430,10025,-9.593%,20010630,215,4.767%,-14.36%
20020531,10025,11.70%,20010630,215,-5.320%,17.02%
20020630,10025,2.188%,20010630,215,-2.905%,5.092%
20020731,10025,-3.521%,20020630,112,-20.27%,16.75%
20020831,10025,8.029%,20020630,112,3.237%,4.792%
20020930,10025,-26.95%,20020630,112,-8.305%,-18.64%
20021031,10025,-42.70%,20020630,112,7.071%,-49.77%
20021130,10025,-22.14%,20020630,112,21.77%,-43.91%
20021231,10025,8.375%,20020630,112,-5.817%,14.19%
20030131,10025,-48.74%,20020630,112,-.0643%,-48.67%
20030228,10025,8.657%,20020630,112,-4.319%,12.98%
20030331,10025,18.82%,20020630,112,-1.327%,20.15%
20030430,10025,-18.03%,20020630,112,10.59%,-28.62%
20030531,10025,-1.551%,20020630,112,18.36%,-19.91%
20030630,10025,5.874%,20020630,112,11.46%,-5.586%
20030731,10025,6.631%,20030630,111,12.90%,-6.265%
20030831,10025,6.853%,20030630,111,4.057%,2.796%
20030930,10025,5.107%,20030630,111,3.503%,1.603%
20031031,10025,-15.25%,20030630,111,7.402%,-22.66%
20031130,10025,-3.467%,20030630,111,-2.469%,-.9972%
20031231,10025,34.52%,20030630,111,3.585%,30.93%
20040131,10025,12.95%,20030630,111,3.751%,9.197%
20040229,10025,.3636%,20030630,111,3.808%,-3.444%
20040331,10025,-3.080%,20030630,111,-1.539%,-1.541%
20040430,10025,11.59%,20030630,111,-4.674%,16.26%
20040531,10025,-10.89%,20030630,111,-.4494%,-10.44%
20040630,10025,4.323%,20030630,111,4.735%,-.4120%
20040731,10025,-4.054%,20040630,134,-6.791%,2.737%
20040831,10025,-1.690%,20040630,134,-1.789%,.0990%
20040930,10025,2.388%,20040630,134,4.461%,-2.073%
20041031,10025,3.172%,20040630,134,-.0226%,3.194%
20041130,10025,-.6329%,20040630,134,6.161%,-6.794%
20041231,10025,34.21%,20040630,134,5.935%,28.28%
20050131,10025,27.80%,20040630,134,-4.627%,32.42%
20050228,10025,8.223%,20040630,134,.1310%,8.092%
20050331,10025,-3.186%,20040630,134,-2.477%,-.7094%
20050430,10025,-5.873%,20040630,134,-7.073%,1.199%
20050531,10025,-7.316%,20040630,134,6.652%,-13.97%
20050630,10025,7.139%,20040630,134,4.696%,2.443%
20050731,10025,6.121%,20050630,125,5.947%,.1748%
20050831,10025,4.543%,20050630,125,-2.445%,6.988%
20050930,10025,7.617%,20050630,125,.5881%,7.029%
20051031,10025,-7.895%,20050630,125,-2.197%,-5.698%
20051130,10025,13.30%,20050630,125,5.606%,7.695%
20051231,10025,8.696%,20050630,125,-.0514%,8.747%
20060131,10025,4.000%,20050630,125,11.59%,-7.591%
20060228,10025,3.538%,20050630,125,1.235%,2.304%
20060331,10025,22.40%,20050630,125,3.714%,18.69%
20060430,10025,6.950%,20050630,125,.1361%,6.814%
20060531,10025,-6.058%,20050630,125,-6.827%,.7681%
20060630,10025,.9515%,20050630,125,-.5698%,1.521%
20060731,10025,33.63%,20060630,115,-4.965%,38.60%
20060831,10025,-1.926%,20060630,115,1.665%,-3.590%
20060930,10025,-4.224%,20060630,115,-1.163%,-3.061%
20061031,10025,25.58%,20060630,115,7.356%,18.22%
20061130,10025,-2.297%,20060630,115,2.931%,-5.228%
20061231,10025,3.575%,20060630,115,1.322%,2.253%
20070131,10025,-12.53%,20060630,115,-1.427%,-11.10%
20070228,10025,-2.809%,20060630,115,1.543%,-4.352%
20070331,10025,-5.119%,20060630,115,.8256%,-5.945%
20070430,10025,-1.023%,20060630,115,1.447%,-2.470%
20070531,10025,4.887%,20060630,115,2.973%,1.914%
20070630,10025,.8289%,20060630,115,1.231%,-.4024%
20070731,10025,-11.93%,20070630,115,-6.671%,-5.260%
20070831,10025,-6.609%,20070630,115,.1498%,-6.759%
20070930,10025,14.37%,20070630,115,4.426%,9.944%
20071031,10025,-5.881%,20070630,115,1.626%,-7.506%
20071130,10025,-14.15%,20070630,115,-10.88%,-3.276%
20071231,10025,-6.431%,20070630,115,-2.250%,-4.180%
20080131,10025,-5.967%,20070630,115,-10.17%,4.205%
20080229,10025,.9635%,20070630,115,-3.174%,4.138%
20080331,10025,-.3291%,20070630,115,-1.913%,1.584%
20080430,10025,-6.801%,20070630,115,3.799%,-10.60%
20080531,10025,-7.191%,20070630,115,4.984%,-12.17%
20080630,10025,-33.70%,20070630,115,-12.21%,-21.49%
20080731,10025,.4030%,20080630,112,10.84%,-10.44%
20080831,10025,6.823%,20080630,112,-.3147%,7.138%
20080930,10025,7.354%,20080630,112,-11.25%,18.61%
20081031,10025,-2.150%,20080630,112,-20.93%,18.78%
20081130,10025,5.927%,20080630,112,-19.17%,25.09%
20081231,10025,-15.20%,20080630,112,8.364%,-23.56%
20090131,10025,-18.43%,20080630,112,-7.937%,-10.49%
20090228,10025,-8.996%,20080630,112,-17.01%,8.013%
20090331,10025,17.01%,20080630,112,21.68%,-4.667%
20090430,10025,33.14%,20080630,112,28.95%,4.189%
20090531,10025,21.94%,20080630,112,6.050%,15.89%
20090630,10025,6.454%,20080630,112,8.063%,-1.609%
20090731,10025,20.92%,20090630,115,6.800%,14.12%
20090831,10025,20.06%,20090630,115,-.9145%,20.97%
20090930,10025,4.150%,20090630,115,1.231%,2.919%
20091031,10025,-12.58%,20090630,115,-5.832%,-6.749%
20091130,10025,8.343%,20090630,115,.1561%,8.187%
20091231,10025,1.297%,20090630,115,5.515%,-4.218%
20100131,10025,-8.804%,20090630,115,-6.626%,-2.178%
20100228,10025,-.0286%,20090630,115,4.832%,-4.860%
20100331,10025,-25.44%,20090630,115,5.264%,-30.71%
20100430,10025,6.188%,20090630,115,5.113%,1.074%
20100531,10025,-9.012%,20090630,115,-6.978%,-2.034%
20100630,10025,-5.012%,20090630,115,-3.834%,-1.178%
20100731,10025,21.02%,20100630,112,2.728%,18.29%
20100831,10025,-18.17%,20100630,112,-8.416%,-9.750%
20100930,10025,-.1268%,20100630,112,7.375%,-7.502%
20101031,10025,3.175%,20100630,112,6.397%,-3.222%
20101130,10025,-1.313%,20100630,112,3.422%,-4.736%
20101231,10025,7.900%,20100630,112,9.366%,-1.465%
20110131,10025,6.705%,20100630,112,-1.327%,8.032%
20110228,10025,1.408%,20100630,112,2.636%,-1.227%
20110331,10025,5.840%,20100630,112,2.393%,3.448%
20110430,10025,2.052%,20100630,112,-.3791%,2.432%
20110531,10025,1.220%,20100630,112,-1.218%,2.438%
20110630,10025,-4.919%,20100630,112,-4.216%,-.7029%
20110731,10025,-7.229%,20110630,114,-3.436%,-3.793%
20110831,10025,.4062%,20110630,114,-7.768%,8.174%
20110930,10025,-18.35%,20110630,114,-11.02%,-7.336%
20111031,10025,21.76%,20110630,114,13.54%,8.217%
20111130,10025,-9.915%,20110630,114,-2.428%,-7.487%
20111231,10025,15.61%,20110630,114,.6325%,14.97%
20120131,10025,17.37%,20110630,114,10.62%,6.752%
20120229,10025,5.599%,20110630,114,-.0233%,5.623%
20120331,10025,-.2293%,20110630,114,.4517%,-.6810%
20120430,10025,.1724%,20110630,114,-5.991%,6.163%
20120531,10025,-.9751%,20110630,114,-9.264%,8.289%
20120630,10025,26.12%,20110630,114,5.221%,20.90%
20120731,10025,7.876%,20120630,115,.5183%,7.358%
20120831,10025,7.173%,20120630,115,2.786%,4.387%
20120930,10025,20.34%,20120630,115,4.547%,15.79%
20121031,10025,5.512%,20120630,115,-2.590%,8.103%
20121130,10025,-5.365%,20120630,115,2.203%,-7.569%
20121231,10025,-2.099%,20120630,115,3.825%,-5.925%
20130131,10025,8.695%,20120630,115,3.292%,5.403%
20130228,10025,9.553%,20120630,115,1.481%,8.072%
20130331,10025,1.815%,20120630,115,6.785%,-4.971%
20130430,10025,7.367%,20120630,115,1.266%,6.101%
20130531,10025,8.275%,20120630,115,7.007%,1.268%
20130630,10025,-10.89%,20120630,115,-.1506%,-10.74%
20130731,10025,8.482%,20130630,115,5.135%,3.347%
20130831,10025,-3.048%,20130630,115,-2.672%,-.3767%
20130930,10025,-5.023%,20130630,115,6.538%,-11.56%
20131031,10025,-20.04%,20130630,115,5.953%,-25.99%
20131130,10025,-13.23%,20130630,115,3.009%,-16.24%
20131231,10025,2.463%,20130630,115,3.786%,-1.323%
20140131,10025,-16.64%,20130630,115,-4.560%,-12.08%
20140228,10025,-3.224%,20130630,115,1.830%,-5.055%
20140331,10025,-12.95%,20130630,115,-1.897%,-11.05%
20140430,10025,-3.989%,20130630,115,-6.229%,2.240%
20140531,10025,-10.53%,20130630,115,-3.503%,-7.025%
20140630,10025,9.413%,20130630,115,3.883%,5.530%
20140731,10025,16.86%,20140630,111,-7.355%,24.22%
20140831,10025,3.926%,20140630,111,2.331%,1.595%
20140930,10025,-10.58%,20140630,111,-12.28%,1.699%
20141031,10025,21.44%,20140630,111,4.099%,17.34%
20141130,10025,-2.740%,20140630,111,.5539%,-3.294%
20141231,10025,30.00%,20140630,111,3.323%,26.68%
20150131,10025,-13.83%,20140630,111,-4.168%,-9.658%
20150228,10025,1.098%,20140630,111,4.141%,-3.043%
20150331,10025,8.646%,20140630,111,-.6182%,9.264%
20150430,10025,-8.975%,20140630,111,.5375%,-9.513%
20150531,10025,-.1397%,20140630,111,-3.392%,3.253%
20150630,10025,10.33%,20140630,111,-5.740%,16.07%
20150731,10025,-12.41%,20150630,115,-3.662%,-8.748%
20150831,10025,12.62%,20150630,115,-3.543%,16.16%
20150930,10025,5.289%,20150630,115,-4.213%,9.502%
20151031,10025,39.54%,20150630,115,6.416%,33.13%
20151130,10025,13.98%,20150630,115,-3.799%,17.77%
20151231,10025,-15.39%,20150630,115,-3.411%,-11.98%
20160131,10025,10.03%,20150630,115,-7.214%,17.25%
20160229,10025,-7.006%,20150630,115,5.703%,-12.71%
20160331,10025,-16.15%,20150630,115,4.374%,-20.52%
20160430,10025,-6.242%,20150630,115,1.041%,-7.283%
20160531,10025,-2.629%,20150630,115,-.6607%,-1.968%
20160630,10025,34.08%,20150630,115,-1.120%,35.20%
20160731,10025,.3107%,20160630,115,6.105%,-5.794%
20160831,10025,37.46%,20160630,115,3.738%,33.72%
20160930,10025,-1.112%,20160630,115,2.931%,-4.043%
20161031,10025,.3932%,20160630,115,-4.320%,4.713%
20161130,10025,7.576%,20160630,115,12.73%,-5.153%
20161231,10025,-1.485%,20160630,115,5.586%,-7.071%
20170131,10025,,20160630,115,-3.421%,
19870731,10026,11.45%,19870630,122,-1.729%,13.18%
19870831,10026,12.33%,19870630,122,3.482%,8.846%
19870930,10026,6.098%,19870630,122,-2.111%,8.208%
19871031,10026,-37.93%,19870630,122,-32.53%,-5.398%
19871130,10026,4.630%,19870630,122,-9.543%,14.17%
19871231,10026,2.655%,19870630,122,-1.403%,4.058%
19880131,10026,5.172%,19870630,122,12.95%,-7.776%
19880229,10026,6.557%,19870630,122,14.95%,-8.393%
19880331,10026,9.231%,19870630,122,6.963%,2.268%
19880430,10026,1.408%,19870630,122,-.0726%,1.481%
19880531,10026,-12.50%,19870630,122,-3.510%,-8.990%
19880630,10026,25.40%,19870630,122,7.077%,18.32%
19880731,10026,2.532%,19880630,115,.0817%,2.450%
19880831,10026,12.35%,19880630,115,-4.934%,17.28%
19880930,10026,-2.198%,19880630,115,3.102%,-5.299%
19881031,10026,5.618%,19880630,115,-1.393%,7.011%
19881130,10026,-7.447%,19880630,115,-3.935%,-3.512%
19881231,10026,4.598%,19880630,115,2.871%,1.727%
19890131,10026,2.198%,19880630,115,6.427%,-4.229%
19890228,10026,-4.301%,19880630,115,-2.374%,-1.927%
19890331,10026,4.494%,19880630,115,1.106%,3.388%
19890430,10026,11.83%,19880630,115,1.970%,9.858%
19890531,10026,7.692%,19880630,115,2.523%,5.169%
19890630,10026,6.250%,19880630,115,-.7990%,7.049%
19890731,10026,13.45%,19890630,215,9.302%,4.143%
19890831,10026,-6.667%,19890630,215,5.447%,-12.11%
19890930,10026,-12.70%,19890630,215,-1.538%,-11.16%
19891031,10026,-6.364%,19890630,215,-8.211%,1.848%
19891130,10026,6.796%,19890630,215,.3074%,6.489%
19891231,10026,-10.00%,19890630,215,1.623%,-11.62%
19900131,10026,-15.15%,19890630,215,-15.74%,.5884%
19900228,10026,-16.67%,19890630,215,5.656%,-22.32%
19900331,10026,-1.429%,19890630,215,8.156%,-9.585%
19900430,10026,5.797%,19890630,215,-2.797%,8.594%
19900531,10026,-5.479%,19890630,215,11.85%,-17.33%
19900630,10026,-4.348%,19890630,215,-.6837%,-3.664%
19900731,10026,3.030%,19900630,112,-7.237%,10.27%
19900831,10026,-8.824%,19900630,112,-16.29%,7.467%
19900930,10026,-20.97%,19900630,112,-14.83%,-6.141%
19901031,10026,-4.082%,19900630,112,-5.875%,1.793%
19901130,10026,48.94%,19900630,112,1.350%,47.59%
19901231,10026,-10.00%,19900630,112,-2.018%,-7.982%
19910131,10026,1.587%,19900630,112,8.253%,-6.666%
19910228,10026,37.50%,19900630,112,19.42%,18.08%
